user_id,age,plan_tier,monthly_spend,is_active,age_group,subscription_tenure_days,watch_count,unique_movies,total_watch_time,avg_watch_time,watch_days,recent_watch_count,days_since_last_watch,avg_progress,completion_rate,download_ratio,avg_rating
user_02207,27.0,2,13.48,0,2,632,9,8,269.6,29.95555555555556,8,0.0,62,44.077777777777776,0.0,0.0,5.0
user_09774,46.0,3,25.78,1,4,848,9,9,540.5,60.05555555555556,9,1.0,8,53.355555555555554,0.1111111111111111,0.1111111111111111,2.0
user_08384,30.0,2,4.48,0,3,784,7,7,349.0,49.85714285714285,7,0.0,108,34.27142857142857,0.0,0.1428571428571428,0.0
user_02211,55.0,2,1.98,0,5,1230,8,8,298.5,37.3125,8,1.0,8,41.6875,0.125,0.625,2.0
user_07655,43.0,2,13.48,1,4,1186,10,10,520.1,52.010000000000005,9,0.0,42,51.38,0.3,0.2,3.5
user_01934,14.0,2,12.44,0,1,544,7,7,418.7,59.81428571428571,7,0.0,163,53.6,0.1428571428571428,0.0,5.0
user_09582,49.0,1,15.36,0,4,1105,9,8,578.6,64.28888888888889,8,1.0,10,45.388888888888886,0.1111111111111111,0.0,2.5
user_02556,23.0,2,8.12,0,2,1042,8,8,403.9,50.4875,8,0.0,75,33.15,0.0,0.375,4.0
user_08753,40.0,4,4.71,1,4,178,12,12,841.2,70.10000000000001,12,0.0,68,43.00833333333333,0.0833333333333333,0.1666666666666666,2.0
user_07699,32.0,2,21.41,0,3,1213,11,11,672.0,61.09090909090909,11,0.0,50,40.97272727272727,0.0909090909090909,0.2727272727272727,1.0
user_04484,42.0,3,5.66,0,4,841,10,10,486.2,48.62,10,0.0,162,44.07000000000001,0.0,0.0,3.6666666666666665
user_03297,46.0,2,36.12,0,4,1183,10,9,522.5,52.25,9,1.0,1,41.8,0.0,0.0,3.5
user_03580,35.0,4,14.73,1,3,943,8,8,989.3,123.6625,8,0.0,88,64.9,0.125,0.25,3.0
user_08320,23.0,3,5.41,0,2,983,9,8,388.0,43.11111111111112,8,1.0,10,53.833333333333336,0.0,0.0,4.333333333333333
user_06030,20.0,1,25.47,0,2,409,12,11,702.3000000000001,58.525000000000006,11,0.0,34,35.74166666666667,0.0,0.3333333333333333,5.0
user_06007,14.0,4,13.48,0,1,559,8,8,397.8,49.725,8,1.0,12,65.35,0.25,0.25,2.0
user_07196,21.0,3,13.48,0,2,1094,9,9,309.29999999999995,34.36666666666666,9,1.0,27,25.711111111111112,0.0,0.2222222222222222,3.6666666666666665
user_00844,38.0,2,22.52,1,3,771,13,11,666.4,51.26153846153846,11,1.0,11,44.62307692307692,0.0769230769230769,0.3076923076923077,4.333333333333333
user_00974,51.0,2,6.69,0,5,960,11,10,398.7,36.24545454545454,10,0.0,76,37.03636363636363,0.0,0.0909090909090909,4.0
user_03614,38.0,1,5.99,1,3,1027,15,13,1069.1,71.27333333333333,11,0.0,51,60.96,0.1333333333333333,0.1333333333333333,4.5
user_04502,51.0,3,26.45,1,5,233,11,11,505.7000000000001,45.97272727272728,11,0.0,79,57.52727272727272,0.0,0.2727272727272727,2.0
user_09312,41.0,2,2.88,0,4,517,6,6,286.2,47.7,6,0.0,43,55.28333333333333,0.0,0.1666666666666666,3.0
user_02983,53.0,2,20.87,1,5,405,5,5,343.8,68.76,5,0.0,122,65.58000000000001,0.4,0.4,5.0
user_00685,22.0,2,13.48,0,2,382,6,6,258.4,43.06666666666666,6,1.0,15,37.7,0.0,0.1666666666666666,5.0
user_08163,18.0,4,3.71,1,1,1152,16,16,867.3,54.20625,16,0.0,34,47.7375,0.0,0.3125,2.0
user_02115,41.0,1,7.37,0,4,159,7,6,321.9,45.98571428571428,6,0.0,115,52.8,0.1428571428571428,0.2857142857142857,5.0
user_07355,42.0,4,13.48,1,4,381,12,10,516.9,43.075,10,0.0,158,72.3,0.1666666666666666,0.3333333333333333,3.5
user_04695,54.0,2,9.23,1,5,497,14,13,570.4,40.74285714285714,13,0.0,84,57.50714285714286,0.2857142857142857,0.1428571428571428,4.0
user_01922,30.0,2,16.78,0,3,597,8,8,399.1,49.8875,8,0.0,224,43.35,0.25,0.5,3.25
user_07067,39.0,3,1.48,0,3,637,10,9,374.7,37.47,9,0.0,61,47.17,0.1,0.1,4.666666666666667
user_04858,39.0,3,14.31,1,3,930,15,14,1144.8,76.32,14,1.0,24,40.31333333333334,0.0,0.1333333333333333,4.0
user_04351,30.0,1,13.48,0,3,220,11,11,379.9,34.53636363636363,11,1.0,24,49.77272727272727,0.0,0.1818181818181818,4.0
user_09904,17.0,4,13.1,1,1,1065,21,19,1967.4,93.68571428571428,18,1.0,12,34.49523809523809,0.0,0.1904761904761904,3.888888888888889
user_03563,43.0,2,7.47,0,4,1034,14,11,818.5,58.46428571428572,12,0.0,41,35.2,0.0,0.0714285714285714,4.0
user_02895,14.0,3,4.84,0,1,228,15,14,878.4,58.56,14,1.0,26,46.25333333333333,0.0666666666666666,0.3333333333333333,2.0
user_02166,52.0,2,13.15,1,5,813,9,8,493.5,54.833333333333336,8,1.0,12,46.48888888888889,0.0,0.0,2.0
user_03135,60.0,2,18.24,1,6,1140,14,13,667.4,47.67142857142857,13,1.0,29,50.79285714285714,0.2142857142857142,0.2142857142857142,0.0
user_00265,30.0,3,34.66,1,3,1074,11,10,883.5,80.31818181818181,10,0.0,315,47.1,0.0,0.0909090909090909,4.0
user_06894,38.0,3,16.0,1,3,464,13,13,948.3,72.94615384615385,13,1.0,21,37.40769230769231,0.0769230769230769,0.2307692307692307,3.6666666666666665
user_03107,34.0,3,12.33,1,3,1108,10,9,647.8000000000001,64.78,9,0.0,49,54.11,0.1,0.4,2.333333333333333
user_00405,46.0,2,7.09,1,4,1038,13,12,970.8,74.67692307692307,12,1.0,21,33.02307692307692,0.0769230769230769,0.3076923076923077,3.6666666666666665
user_02871,30.0,4,9.39,1,3,1213,10,10,675.5,67.55,9,1.0,23,44.65,0.1,0.3,2.0
user_01762,41.0,3,29.79,0,4,417,5,5,286.0,57.2,5,0.0,74,51.56,0.2,0.2,0.0
user_05898,55.0,1,7.67,0,5,507,12,12,577.6,48.13333333333333,12,0.0,52,44.458333333333336,0.0,0.25,4.0
user_00204,20.0,3,12.74,0,2,454,11,11,833.4,75.76363636363637,11,0.0,49,53.98181818181818,0.0,0.2727272727272727,3.75
user_06508,33.0,2,9.74,0,3,376,9,8,683.1,75.9,8,0.0,45,47.03333333333333,0.2222222222222222,0.1111111111111111,4.0
user_05654,8.0,3,4.45,0,0,439,10,10,1133.2,113.32,10,0.0,40,40.77,0.1,0.3,2.5
user_07581,29.0,2,4.86,0,2,362,10,9,277.4,27.74,9,0.0,76,52.3,0.1,0.3,5.0
user_04639,38.0,2,20.29,0,3,841,6,6,583.3,97.21666666666664,6,0.0,137,48.75,0.1666666666666666,0.0,0.0
user_00841,18.0,1,2.36,0,1,819,6,6,321.4,53.56666666666666,6,0.0,215,32.833333333333336,0.0,0.5,0.0
user_07558,43.0,1,3.96,1,4,790,9,9,789.8,87.75555555555555,9,0.0,49,51.06666666666666,0.2222222222222222,0.4444444444444444,3.0
user_07996,37.0,3,25.67,0,3,777,6,6,289.8,48.3,6,1.0,2,33.016666666666666,0.0,0.3333333333333333,4.0
user_06213,40.0,1,13.48,1,4,340,14,14,673.8,48.12857142857143,14,0.0,80,55.142857142857146,0.1428571428571428,0.2857142857142857,4.0
user_07961,28.0,3,18.44,0,2,716,9,8,651.0,72.33333333333333,8,0.0,59,50.21111111111112,0.2222222222222222,0.2222222222222222,2.6666666666666665
user_05058,33.0,3,29.14,1,3,1145,14,12,1194.0,85.28571428571429,12,0.0,54,67.02857142857142,0.1428571428571428,0.0714285714285714,5.0
user_05386,37.0,4,8.0,1,3,405,9,9,110.2,12.244444444444444,9,0.0,39,47.84444444444445,0.0,0.4444444444444444,4.0
user_07020,37.0,3,14.01,1,3,803,16,13,787.5,49.21875,14,0.0,43,47.08125,0.0,0.25,3.6
user_09409,25.0,1,17.84,1,2,762,14,12,1026.7,73.33571428571429,12,0.0,72,50.47857142857144,0.1428571428571428,0.2857142857142857,2.857142857142857
user_06021,44.0,3,1.68,0,4,272,8,8,243.1,30.3875,8,1.0,12,49.125,0.125,0.25,0.0
user_06043,14.0,3,4.39,0,1,496,10,10,617.7,61.77,10,0.0,65,42.63,0.1,0.2,3.0
user_03918,25.0,3,10.2,0,2,588,7,7,742.7,106.1,7,1.0,30,36.71428571428572,0.1428571428571428,0.1428571428571428,5.0
user_08433,26.0,3,13.52,0,2,803,13,12,544.0,41.84615384615385,12,1.0,5,26.692307692307693,0.0,0.3076923076923077,0.0
user_09589,15.0,2,60.21,1,1,337,9,9,321.2,35.68888888888889,9,0.0,227,19.855555555555554,0.0,0.2222222222222222,3.0
user_09230,33.0,3,6.11,0,3,1021,12,11,605.2,50.43333333333334,11,1.0,16,44.4,0.0833333333333333,0.25,3.0
user_07405,19.0,2,11.11,0,1,555,15,11,1193.7,79.58,11,0.0,73,39.76,0.0666666666666666,0.1333333333333333,2.6
user_00120,39.0,1,8.61,0,3,983,8,8,491.6,61.45,8,1.0,16,38.975,0.0,0.375,4.0
user_03505,47.0,2,16.22,1,4,957,16,14,784.7,49.04375,14,3.0,3,45.1125,0.125,0.125,4.0
user_02295,23.0,3,9.04,0,2,254,12,12,772.3,64.35833333333333,12,0.0,93,31.55,0.0,0.1666666666666666,3.25
user_03420,18.0,4,13.48,0,1,1185,11,9,529.7,48.154545454545456,9,0.0,81,48.5,0.0,0.4545454545454545,4.0
user_06180,18.0,2,17.22,0,1,642,8,8,480.7,60.0875,8,1.0,12,54.325,0.0,0.25,0.0
user_05779,45.0,2,32.83,1,4,207,11,11,679.3,61.75454545454545,11,0.0,67,53.38181818181818,0.0909090909090909,0.0909090909090909,4.666666666666667
user_05707,19.0,3,14.24,1,1,636,6,6,359.5,59.91666666666666,6,0.0,301,68.23333333333333,0.1666666666666666,0.1666666666666666,0.0
user_01302,28.0,2,9.94,0,2,862,10,9,498.8,49.88,9,2.0,26,42.5,0.1,0.2,3.6666666666666665
user_08365,30.0,1,37.27,0,3,310,7,7,406.0,58.0,7,0.0,128,60.08571428571429,0.0,0.1428571428571428,4.5
user_08079,22.0,2,3.53,1,2,233,16,16,1287.4,80.4625,16,2.0,14,35.225,0.0,0.1875,4.5
user_06144,35.0,2,2.92,0,3,220,5,4,396.7,79.34,4,0.0,158,36.88,0.0,0.0,4.666666666666667
user_03584,44.0,3,2.74,0,4,318,7,7,517.8,73.97142857142856,7,0.0,97,34.2,0.0,0.2857142857142857,0.0
user_09769,44.0,2,15.44,1,4,1196,17,17,1559.3,91.7235294117647,17,0.0,222,50.65882352941177,0.1764705882352941,0.3529411764705882,4.0
user_01880,42.0,2,8.53,1,4,1200,7,7,196.7,28.1,7,0.0,105,60.0,0.2857142857142857,0.2857142857142857,4.333333333333333
user_03508,51.0,2,19.98,1,5,765,8,7,594.9,74.3625,7,0.0,43,54.7625,0.25,0.25,4.0
user_04300,37.0,2,34.31,0,3,1074,8,8,286.2,35.775,8,0.0,61,42.4625,0.125,0.125,4.0
user_07455,57.0,2,6.11,1,5,850,13,12,1052.3,80.94615384615385,12,1.0,2,35.42307692307692,0.0,0.0,4.0
user_04924,29.0,2,24.82,1,2,600,16,15,620.8,38.8,15,0.0,37,52.4375,0.3125,0.375,1.8
user_00930,50.0,1,10.87,0,5,302,12,11,438.4,36.53333333333333,11,1.0,29,34.916666666666664,0.0833333333333333,0.1666666666666666,0.0
user_09957,26.0,2,4.97,0,2,875,6,6,262.2,43.7,6,0.0,34,22.33333333333333,0.0,0.0,3.0
user_06139,34.0,3,8.05,0,3,1053,7,7,434.1,62.01428571428572,7,0.0,49,34.3,0.0,0.1428571428571428,1.0
user_09877,36.0,3,20.93,0,3,369,18,18,952.5,52.91666666666666,18,1.0,31,43.5,0.0555555555555555,0.1666666666666666,3.6666666666666665
user_09853,59.0,1,1.34,0,5,226,6,6,408.4,68.06666666666668,6,0.0,98,43.23333333333333,0.0,0.0,3.0
user_07365,42.0,2,13.48,0,4,206,9,9,419.4,46.6,9,0.0,108,36.97777777777778,0.0,0.2222222222222222,3.6666666666666665
user_08192,46.0,3,10.61,1,4,722,13,11,639.6,49.2,11,0.0,89,52.17692307692308,0.0,0.3076923076923077,2.833333333333333
user_02933,53.0,3,10.24,0,5,1033,6,6,423.7,70.61666666666666,6,0.0,169,46.81666666666666,0.1666666666666666,0.3333333333333333,0.0
user_09417,38.0,2,13.48,0,3,316,12,11,729.2,60.76666666666667,11,0.0,59,47.81666666666666,0.0,0.4166666666666667,2.0
user_03706,57.0,4,27.3,0,5,726,9,9,192.7,21.41111111111111,9,0.0,49,37.12222222222223,0.0,0.3333333333333333,4.0
user_09181,45.0,2,19.84,1,4,961,12,11,1015.8,84.64999999999999,11,1.0,24,61.06666666666666,0.25,0.0833333333333333,4.666666666666667
user_09094,41.0,3,16.47,0,4,391,6,6,368.1,61.35,6,0.0,97,38.91666666666666,0.0,0.0,5.0
user_07354,51.0,3,15.14,1,5,635,18,17,839.7,46.650000000000006,17,2.0,9,38.33888888888889,0.1111111111111111,0.2222222222222222,3.5
user_04696,48.0,2,9.43,1,4,488,15,15,553.4,36.89333333333333,15,0.0,47,52.20666666666667,0.0666666666666666,0.2,4.0
user_05537,14.0,1,5.33,0,1,711,7,7,292.9,41.84285714285714,7,0.0,102,50.25714285714286,0.1428571428571428,0.0,4.0
user_02888,38.0,1,47.52,0,3,489,10,10,485.1,48.510000000000005,10,0.0,255,41.64,0.0,0.1,2.0
user_02085,66.0,1,23.62,1,6,412,14,12,747.1,53.364285714285714,13,0.0,51,62.08571428571429,0.2857142857142857,0.0714285714285714,5.0
user_06580,22.0,3,5.94,0,2,635,11,11,480.0,43.63636363636363,11,1.0,4,37.47272727272727,0.0909090909090909,0.2727272727272727,2.5
user_07987,48.0,1,18.58,1,4,407,9,8,736.4,81.82222222222222,9,0.0,131,57.98888888888889,0.2222222222222222,0.2222222222222222,2.0
user_08340,24.0,3,9.27,0,2,179,10,9,726.9,72.69,9,1.0,14,26.57,0.0,0.1,1.0
user_04900,63.0,1,10.25,0,6,772,10,10,465.5,46.55,10,0.0,103,37.35,0.0,0.1,3.0
user_04494,34.0,2,10.81,0,3,249,12,12,911.2,75.93333333333334,12,0.0,142,34.233333333333334,0.0833333333333333,0.1666666666666666,2.25
user_01040,25.0,2,15.69,0,2,253,10,10,588.8,58.88,10,0.0,97,37.04,0.1,0.1,5.0
user_01671,27.0,3,17.89,0,2,1191,6,6,308.1,51.35,6,0.0,115,52.46666666666667,0.1666666666666666,0.0,3.0
user_07814,24.0,4,21.62,0,2,547,10,10,590.3,59.03,10,0.0,108,25.57,0.0,0.5,5.0
user_07570,37.0,2,27.23,0,3,1229,8,8,397.7,49.7125,8,1.0,12,50.075,0.125,0.125,0.0
user_01551,18.0,2,12.72,0,1,284,12,12,654.5,54.54166666666666,12,0.0,91,53.80833333333333,0.1666666666666666,0.3333333333333333,4.0
user_08099,36.0,3,20.88,0,3,442,6,6,192.9,32.15,6,0.0,51,53.96666666666667,0.0,0.1666666666666666,0.0
user_01471,36.0,3,35.28,1,3,1028,9,9,612.1,68.01111111111112,9,0.0,105,48.62222222222223,0.0,0.0,1.0
user_04075,26.0,1,21.62,0,2,637,9,9,434.8,48.31111111111111,9,3.0,2,29.71111111111111,0.0,0.0,4.5
user_07594,25.0,1,19.53,0,2,663,10,7,168.5,16.85,7,2.0,19,27.03,0.0,0.0,5.0
user_07692,49.0,3,12.0,0,4,1121,9,9,321.8,35.75555555555556,8,1.0,7,45.3,0.1111111111111111,0.0,5.0
user_04151,7.0,4,13.48,0,0,1029,12,12,605.4,50.45,11,1.0,23,40.516666666666666,0.0833333333333333,0.0833333333333333,2.5
user_09161,29.0,2,25.45,1,2,974,13,13,579.7,44.5923076923077,13,1.0,27,37.26153846153846,0.0,0.0769230769230769,4.5
user_05697,35.0,1,29.73,0,3,373,13,13,551.5,42.42307692307692,13,1.0,7,46.607692307692304,0.0769230769230769,0.2307692307692307,3.25
user_02621,47.0,2,33.5,1,4,544,11,11,676.2,61.47272727272728,11,0.0,109,51.11818181818182,0.0,0.0909090909090909,4.0
user_06681,10.0,2,13.48,0,1,941,14,13,894.5,63.892857142857146,14,0.0,68,43.75714285714286,0.0714285714285714,0.2142857142857142,3.333333333333333
user_00735,43.0,3,17.14,1,4,195,15,15,672.6999999999999,44.84666666666666,15,1.0,21,43.93333333333333,0.0666666666666666,0.2666666666666666,3.2
user_01791,42.0,1,13.48,1,4,826,13,13,684.8,52.67692307692308,13,0.0,39,46.93076923076923,0.1538461538461538,0.0,3.0
user_00500,28.0,2,17.45,0,2,174,9,9,351.7,39.077777777777776,9,0.0,44,37.53333333333333,0.1111111111111111,0.3333333333333333,4.5
user_05271,42.0,4,13.48,0,4,294,7,7,354.7,50.67142857142857,7,1.0,8,45.21428571428572,0.2857142857142857,0.2857142857142857,2.6666666666666665
user_07414,22.0,3,23.23,1,2,914,10,10,723.4,72.34,10,1.0,9,46.1,0.1,0.2,4.0
user_05031,41.0,2,5.79,0,4,1132,9,9,383.2,42.577777777777776,9,1.0,23,43.91111111111111,0.0,0.2222222222222222,3.333333333333333
user_02993,5.0,2,39.59,0,0,831,6,4,256.4,42.73333333333333,4,0.0,289,65.75,0.3333333333333333,0.0,3.0
user_01837,29.0,3,24.56,0,2,976,10,9,856.4,85.64,9,1.0,11,31.69,0.0,0.0,0.0
user_04093,21.0,2,10.88,0,2,410,10,10,631.0,63.1,10,0.0,53,39.12,0.1,0.1,3.5
user_08007,42.0,3,4.82,1,4,1191,9,9,373.6,41.51111111111111,9,1.0,28,63.766666666666666,0.3333333333333333,0.0,3.0
user_00697,35.0,2,10.39,0,3,1167,7,7,353.3,50.471428571428575,7,0.0,228,32.15714285714286,0.0,0.1428571428571428,3.25
user_05563,21.0,1,21.38,1,2,736,14,13,862.8,61.62857142857143,13,1.0,24,61.385714285714286,0.3571428571428571,0.2142857142857142,3.0
user_01955,18.0,3,8.92,0,1,187,10,10,394.9,39.49,10,2.0,5,44.96,0.1,0.1,2.5
user_02109,38.0,3,11.08,0,3,986,8,8,729.9,91.2375,8,1.0,26,19.4,0.0,0.5,0.0
user_03250,34.0,3,9.14,0,3,968,11,11,503.0,45.72727272727273,11,0.0,62,35.33636363636364,0.0909090909090909,0.0909090909090909,3.0
user_06168,36.0,1,13.11,1,3,297,7,7,172.2,24.6,7,1.0,999,46.98571428571428,0.1428571428571428,0.0,5.0
user_01000,35.0,1,28.45,0,3,788,11,10,489.3,44.48181818181818,10,0.0,87,56.790909090909096,0.1818181818181818,0.0909090909090909,3.5
user_06407,26.0,3,1.25,1,2,355,8,8,527.2,65.9,8,0.0,76,57.4125,0.0,0.125,3.5
user_02221,21.0,1,23.91,1,2,1067,10,10,828.7,82.87,10,0.0,98,49.34,0.1,0.3,0.0
user_03476,59.0,2,18.31,1,5,741,18,17,804.1999999999999,44.67777777777778,17,0.0,63,37.900000000000006,0.1666666666666666,0.2777777777777778,3.6666666666666665
user_01230,37.0,2,39.22,0,3,698,5,5,212.7,42.54,5,0.0,157,54.17999999999999,0.2,0.4,0.0
user_09170,39.0,2,28.27,0,3,846,4,4,183.0,45.75,4,0.0,324,45.075,0.0,0.0,5.0
user_07280,34.0,3,24.31,0,3,482,8,8,507.9,63.4875,8,0.0,43,31.125,0.125,0.0,4.5
user_07690,53.0,1,22.73,1,5,260,13,13,678.3,52.17692307692308,13,0.0,63,50.33846153846154,0.0769230769230769,0.2307692307692307,3.5
user_01716,39.0,2,22.95,0,3,756,9,9,480.7,53.41111111111111,9,0.0,276,44.266666666666666,0.1111111111111111,0.0,5.0
user_05884,63.0,1,15.21,0,6,985,8,8,395.7,49.4625,8,0.0,75,50.8875,0.125,0.0,3.5
user_08168,25.0,3,6.38,0,2,1240,9,9,330.0,36.66666666666666,9,0.0,102,35.5,0.0,0.4444444444444444,4.0
user_04840,29.0,4,10.78,1,2,820,19,16,1020.2,53.694736842105264,18,0.0,43,51.43684210526315,0.1578947368421052,0.1578947368421052,3.8
user_08126,26.0,2,4.6,1,2,716,14,13,1384.7,98.90714285714286,13,0.0,36,48.721428571428575,0.0,0.2857142857142857,4.333333333333333
user_06748,51.0,4,13.78,1,5,953,12,11,571.8,47.65,12,0.0,100,30.941666666666663,0.0,0.25,2.4
user_05876,34.0,2,52.16,0,3,886,7,7,455.4,65.05714285714285,7,0.0,59,35.25714285714285,0.0,0.2857142857142857,4.0
user_00658,29.0,2,13.48,0,2,473,7,7,214.3,30.61428571428571,7,0.0,200,53.32857142857143,0.1428571428571428,0.2857142857142857,0.0
user_05485,19.0,3,6.72,0,1,916,14,13,573.1,40.93571428571429,12,3.0,5,44.81428571428571,0.0,0.2857142857142857,3.5
user_06247,6.0,2,6.47,0,0,1210,10,10,521.2,52.120000000000005,10,1.0,11,52.34,0.2,0.3,5.0
user_00215,38.0,3,18.18,0,3,323,8,8,405.9,50.7375,8,2.0,10,38.2875,0.125,0.375,2.0
user_01811,43.0,3,11.36,1,4,547,9,9,1186.1,131.7888888888889,9,0.0,94,47.922222222222224,0.0,0.2222222222222222,5.0
user_04470,53.0,3,15.22,1,5,522,6,6,355.5,59.25,6,0.0,387,31.6,0.0,0.3333333333333333,2.0
user_03167,32.0,2,13.48,1,3,405,11,11,1020.9,92.80909090909093,11,0.0,76,55.64545454545455,0.0909090909090909,0.0909090909090909,3.25
user_01326,18.0,2,18.93,0,1,311,7,7,310.4,44.34285714285714,7,1.0,6,60.62857142857143,0.0,0.2857142857142857,2.5
user_08661,3.0,3,23.9,0,0,447,6,6,372.3,62.05,6,0.0,136,28.45,0.0,0.0,0.0
user_00001,43.0,1,36.06,1,4,632,13,12,643.2,49.47692307692308,12,0.0,62,63.12307692307692,0.3076923076923077,0.3846153846153846,3.0
user_02109,38.0,3,11.08,0,3,986,8,8,729.9,91.2375,8,1.0,26,19.4,0.0,0.5,0.0
user_07069,31.0,3,13.36,0,3,217,8,8,440.1,55.0125,8,0.0,108,48.35,0.125,0.125,3.5
user_06804,40.0,2,40.07,1,4,1136,9,8,643.3,71.47777777777777,8,0.0,66,34.68888888888889,0.0,0.2222222222222222,4.0
user_00751,50.0,2,4.97,1,5,653,9,9,500.6,55.62222222222223,9,1.0,20,69.28888888888889,0.2222222222222222,0.0,0.0
user_09370,32.0,2,22.2,1,3,269,18,18,746.7,41.48333333333333,17,1.0,23,43.08888888888889,0.0,0.1666666666666666,4.0
user_00048,33.0,1,16.5,0,3,224,11,11,821.1999999999999,74.65454545454544,10,0.0,78,30.809090909090912,0.0,0.4545454545454545,0.0
user_07222,35.0,2,12.85,1,3,783,11,11,609.7,55.42727272727273,11,0.0,161,46.46363636363636,0.1818181818181818,0.0909090909090909,3.5
user_09278,36.0,2,7.82,1,3,1156,8,8,323.8,40.475,8,0.0,183,48.3625,0.125,0.125,5.0
user_01244,53.0,2,33.76,1,5,1135,5,5,309.1,61.81999999999999,5,0.0,173,56.86,0.0,0.2,4.0
user_04739,30.0,3,7.29,0,3,1127,9,9,370.3,41.144444444444446,9,0.0,34,42.21111111111111,0.1111111111111111,0.2222222222222222,3.5
user_04698,97.0,4,13.48,1,9,906,12,10,1457.6,121.46666666666664,10,1.0,21,51.44166666666666,0.25,0.3333333333333333,3.0
user_08528,18.0,3,18.5,1,1,229,18,17,975.4,54.18888888888889,16,0.0,50,52.70555555555556,0.1111111111111111,0.1666666666666666,5.0
user_08905,39.0,3,6.37,0,3,520,8,8,376.8,47.1,8,0.0,54,41.1125,0.0,0.125,0.0
user_07159,35.0,3,13.48,0,3,483,9,9,479.3,53.25555555555555,9,0.0,35,56.08888888888889,0.1111111111111111,0.2222222222222222,1.0
user_04142,40.0,3,6.6,1,4,405,10,9,622.6,62.260000000000005,9,1.0,23,50.47,0.1,0.3,4.0
user_07244,22.0,2,13.78,0,2,857,8,8,441.1,55.1375,8,0.0,97,40.525,0.125,0.375,5.0
user_01495,19.0,2,0.87,1,1,684,14,13,893.1,63.79285714285714,14,2.0,17,38.80714285714286,0.1428571428571428,0.2857142857142857,3.75
user_04896,29.0,3,37.05,0,2,831,7,7,256.7,36.67142857142857,7,0.0,125,49.98571428571428,0.0,0.1428571428571428,4.0
user_09104,52.0,4,11.4,1,5,1067,10,10,499.6,49.96,9,0.0,60,51.74,0.1,0.4,2.5
user_07574,26.0,4,50.18,0,2,1093,12,10,438.8,36.56666666666667,10,1.0,8,41.68333333333333,0.0,0.4166666666666667,4.0
user_09401,37.0,3,3.02,0,3,1208,10,10,424.8,42.48,10,1.0,26,41.08,0.1,0.1,3.0
user_06849,46.0,2,5.1,0,4,1004,6,6,116.9,19.48333333333333,5,0.0,32,41.36666666666667,0.1666666666666666,0.3333333333333333,4.5
user_04747,47.0,3,18.16,1,4,685,8,8,529.3,66.1625,8,0.0,35,59.55,0.25,0.125,3.0
user_00499,40.0,4,24.65,1,4,1219,14,14,1684.9,120.35,14,0.0,98,40.892857142857146,0.0714285714285714,0.2142857142857142,4.25
user_01648,16.0,3,14.96,1,1,407,11,11,1422.0,129.27272727272728,11,0.0,67,47.7090909090909,0.0,0.2727272727272727,3.0
user_07181,42.0,3,13.48,0,4,973,7,7,348.0,49.71428571428572,7,0.0,102,36.471428571428575,0.1428571428571428,0.0,2.0
user_02555,34.0,3,14.2,0,3,847,9,8,416.4,46.26666666666667,7,0.0,163,58.53333333333333,0.0,0.3333333333333333,0.0
user_05930,33.0,2,14.23,0,3,503,11,11,631.6,57.41818181818182,11,1.0,3,55.7090909090909,0.0,0.0909090909090909,3.5
user_09515,49.0,3,35.4,0,4,192,5,5,61.2,12.239999999999998,5,0.0,259,38.34,0.0,0.0,0.0
user_06879,35.0,1,3.63,0,3,353,12,12,601.4,50.11666666666667,12,0.0,142,39.05833333333333,0.0,0.3333333333333333,3.75
user_02561,48.0,1,8.83,1,4,664,13,13,603.4,46.41538461538461,12,0.0,46,50.23076923076923,0.1538461538461538,0.3846153846153846,3.333333333333333
user_02617,36.0,3,7.01,0,3,1199,4,4,163.2,40.8,4,0.0,81,39.425,0.0,0.5,3.5
user_08705,45.0,1,5.51,1,4,1164,15,12,1386.6,92.44,13,1.0,27,41.513333333333335,0.0,0.4666666666666667,2.25
user_02310,40.0,1,13.48,1,4,1210,12,11,883.3000000000001,73.60833333333333,11,2.0,23,55.208333333333336,0.0,0.1666666666666666,4.0
user_04608,57.0,2,3.89,1,5,1061,17,17,1448.5,85.20588235294117,17,2.0,22,42.06470588235294,0.0588235294117647,0.2941176470588235,4.0
user_08481,27.0,3,13.48,0,2,334,14,14,590.1999999999999,42.15714285714285,14,1.0,18,39.957142857142856,0.0714285714285714,0.2142857142857142,4.0
user_07320,42.0,2,15.4,1,4,787,12,12,738.0,61.5,12,1.0,7,42.23333333333333,0.0,0.25,5.0
user_08085,2.0,3,28.59,0,0,1036,7,7,436.2,62.31428571428571,7,0.0,281,42.07142857142857,0.0,0.0,3.333333333333333
user_01984,46.0,3,15.76,0,4,270,3,3,311.70000000000005,103.90000000000002,3,0.0,190,60.03333333333333,0.0,0.0,0.0
user_02553,41.0,3,21.72,1,4,634,18,17,1054.1,58.5611111111111,17,2.0,6,49.48888888888889,0.1666666666666666,0.0555555555555555,3.6
user_03725,29.0,1,7.65,0,2,316,11,11,636.3,57.845454545454544,11,1.0,20,52.54545454545455,0.0,0.3636363636363636,4.25
user_09559,72.0,1,30.65,1,7,1190,10,10,713.0,71.3,10,1.0,13,50.87,0.1,0.3,3.5
user_04091,27.0,3,983.1,1,2,1039,15,13,986.8,65.78666666666666,13,0.0,76,53.18,0.0666666666666666,0.0666666666666666,5.0
user_02365,49.0,3,0.67,1,4,1186,16,15,815.4,50.9625,15,2.0,3,49.26875,0.1875,0.1875,4.0
